Constituent Number,Constituent UUID,PGSS Year,Faculty Year,TA RD Years,Received Date,Gift Count,Total Gift Amounts,Largest Gift Amount,Last Gift Date,Last Gift Amount Ever,Months_since_last_donation,last_gift_amount,total_gift_amount,gift_count,LYBUNT_indicator,SYBUNT_Indicator,Never_donator
77255297,fc87eb4d-8e5e-4c77-8c4f-af0f1b878f1c,1993,,,9/1/2011,4,375,150,11/19/2017,25,8.3,25,375,4,1,0,0
77255298,4147a4d9-d0f2-4344-9d4e-09a12c15c09e,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255299,923448c5-78f3-4ba9-aadc-b4b2d442dc73,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255300,3708262f-02f0-4e80-a76f-54b5ce124c55,1993,,,4/19/2011,1,25,25,4/19/2011,25,88.5,25,25,1,0,1,0
77255301,2037d4d0-44e4-4ecd-8cc5-881dc6e088d5,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255317,d201e7e0-595e-49a3-a875-20a5ee7f116a,1993,,,9/26/2012,2,200,100,11/14/2014,100,45,100,200,2,0,1,0
77254346,499979b8-1b47-4d9f-8516-ec0453784fce,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255303,ae27dba3-2030-4d05-a960-a3dfafc8b132,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255304,1f6af8b9-b9f6-4b70-ab2c-b2427cf75234,1993,,,10/29/2013,4,784,334,11/13/2014,200,45,200,784,4,0,1,0
77255351,6744ba26-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255305,da16b027-87c8-41b6-91a5-cdd628923032,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255307,58d15862-0eec-4c14-99de-d567e849c15d,1993,,,11/22/2015,3,607.65,257.65,11/18/2017,257.65,8.3,257.65,607.65,3,1,0,0
77255336,692351de-5c03-45b2-aaa6-42c33fce529f,1993,,,11/13/2014,1,200,200,11/13/2014,200,45,200,200,1,0,1,0
77255308,401f957d-bf92-475a-81a0-dee9349ba36f,1993,,,11/13/2014,1,"1,000.00","1,000.00",11/13/2014,"1,000.00",45,1000,1000,1,0,1,0
77255309,9d0a6169-0d99-475b-9c85-d239a6db8453,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77254378,0c60275a-d9f7-434c-b066-7fdf2c8eff80,1993,,,4/20/2011,2,350,250,11/20/2016,250,20.4,250,350,2,0,1,0
77255310,2096f6c4-7c6d-4640-a0c9-37744381ce48,1993,,,4/12/2011,1,100,100,4/12/2011,100,88.7,100,100,1,0,1,0
77255311,55868ed8-ccdf-4ce4-8dd4-ef8db5559e82,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255313,ab1fa2e3-facb-4975-bd9c-75e74f385088,1993,,"1996, 1997, 1998, 1999",9/30/2012,10,"2,449.30","1,000.00",11/11/2017,250,8.5,250,2449.3,10,1,0,0
77255328,6744ab69-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255314,5f6bd28c-32e4-4a98-b4bc-436902e4f414,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255334,6744aee1-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255315,9db8255c-4d5f-4c69-8e89-f3cf00cacae9,1993,,,4/22/2011,4,"1,400.78",500,11/19/2017,309.13,8.3,309.13,1400.78,4,1,0,0
77255318,f5b584bc-9a6e-49ce-9d60-91b9739f8c3a,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255358,ffc37521-35e8-4822-b8b1-75f6a407d4b7,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255319,6744a62f-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255320,d16c9620-d18c-4d2c-8b43-aa2f707f3f00,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255321,4518ddf6-0bb3-4d93-9983-a14d07844065,1993,,,4/14/2011,4,360,100,11/18/2017,100,8.3,100,360,4,1,0,0
77255312,596ed3e2-ded6-4df0-8507-2056c081794e,1993,,,4/20/2011,1,500,500,4/20/2011,500,88.4,500,500,1,0,1,0
77255323,cdd3ba65-e122-4779-a464-8b254e2989d4,1993,,,11/13/2014,1,25,25,11/13/2014,25,45,25,25,1,0,1,0
77255324,2faa3e7e-a054-48c3-a1d5-a692ff70e29e,1993,,,4/22/2011,2,225,125,11/6/2014,125,45.2,125,225,2,0,1,0
77255325,748430fa-8b64-4e33-a54f-1abf060a59f5,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255326,5be9c1be-f63c-423e-8364-0f33ccf077e5,1993,,,11/18/2017,1,"2,500.00","2,500.00",11/18/2017,"2,500.00",8.3,2500,2500,1,1,0,0
77255327,805afeef-a040-4eb9-9ed5-7c4cd4e8dcf7,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255357,c7c96492-3794-461e-bead-f57e4cdea6be,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255329,6744abfd-ed72-11e6-8ec5-1254aa67e287,1993,,"1996, 1998",,0,0,0,,0,1000,0,0,0,0,0,1
77255330,6744ac94-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255331,6744ad29-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255332,5999a721-79a7-47ce-b7be-214f823bc956,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255333,4b7256dc-1a37-41bd-b5e0-02de5183c941,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255335,66373648-7231-4912-9e52-647c8ad46ef7,1993,,"1996, 1997, 1998",11/15/2014,5,"1,236.00",500,12/21/2017,393,7.2,393,1236,5,1,0,0
77255337,868de084-2f3d-4072-b841-d9a3b2566e6a,1993,,,4/12/2011,2,151.69,100,11/11/2016,51.69,20.7,51.69,151.69,2,0,1,0
77255338,cdaca65e-fe9d-4029-a527-ab0f4844af0f,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255339,c5257516-c0c6-4fbf-b990-dbe7307d0848,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255340,d0818af5-fd47-4939-a1e9-ca31a405f39e,1993,,1996,,0,0,0,,0,1000,0,0,0,0,0,1
77255342,79f88a27-13e3-431b-b9a5-9bbd780be4b6,1993,,,11/14/2014,2,300,200,11/22/2015,200,32.5,200,300,2,0,1,0
77255343,2b7c90b9-3487-4b3a-bd1c-ddc7d0e4a18e,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255344,687d9a7b-ba47-41fe-9b65-f18c4f78c307,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255322,e6d44e5f-d02b-47a5-982b-55576eea605e,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255345,7f269a00-ab0f-4e4a-9aa4-48e4f3736baf,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255306,faa646f2-c341-4259-8217-9a40bc8db372,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255346,6bdcfc13-3e14-4459-9ac3-1be23ab4138e,1993,,,11/17/2013,1,200,200,11/17/2013,200,57,200,200,1,0,1,0
77255347,2ef3b0b6-7d10-47bc-969e-0777952dacfc,1993,,,4/19/2011,1,334,334,4/19/2011,334,88.5,334,334,1,0,1,0
77255348,75544d6b-9a18-4236-bc6b-2e8885ab2589,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255349,1af95b72-5aa0-4fda-9abe-05de997b8f89,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255341,52e3d04a-bab7-4426-b847-d33ab5297658,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255350,dafb2ca3-6c3f-4a75-9818-3bc5c9eebf75,1993,,,11/13/2014,2,"2,000.00","1,000.00",11/22/2015,"1,000.00",32.5,1000,2000,2,0,1,0
77255352,4bdabfd2-a0a4-4bf0-936f-e0380a096d48,1993,,,4/12/2011,1,15,15,4/12/2011,15,88.7,15,15,1,0,1,0
77255353,6744bbce-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255354,92aed2fc-6a80-42e1-8dee-365d370be774,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255355,4612d749-722d-42f9-854b-748a88b1bc03,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255356,6744be53-ed72-11e6-8ec5-1254aa67e287,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255359,bae11c41-cddd-4550-a9ed-82e55617195c,1993,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255360,043f9cfa-8b73-467c-bf19-c2e64616b15a,1993,,,4/19/2011,6,"4,956.00","1,395.00",11/19/2017,250,8.3,250,4956,6,1,0,0
77254361,f1447d6b-4811-47f0-955e-b397679776a2,1993,,,2/26/2017,1,300,300,2/26/2017,300,17.1,300,300,1,1,0,0
77255361,fe2bb7e1-b9ff-4cc9-8e99-32f681f9bf8d,1994,,,11/13/2014,2,405.54,205.54,11/14/2017,205.54,8.4,205.54,405.54,2,1,0,0
77255362,bbb3c7c5-6e37-4885-a523-5cdd0ed83b52,1994,,,11/20/2015,6,468.82,94.94,11/10/2017,94.94,8.6,94.94,468.82,6,1,0,0
77255363,9e757b15-cf4e-4563-815a-11016bfa26c6,1994,,,11/14/2015,3,898.8,500,11/14/2017,500,8.4,500,898.8,3,1,0,0
77255364,d7bd6219-b87f-4fb0-a861-9a2f3c663351,1994,,,3/12/2013,3,860.83,500,11/9/2017,257.65,8.6,257.65,860.83,3,1,0,0
77255365,de417c83-ce90-465b-99af-98f9883ea22f,1994,,,11/13/2014,3,289.88,100,11/19/2015,94.94,32.6,94.94,289.88,3,0,1,0
77255403,6744de3f-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255368,73e96d88-5bac-4682-831a-27de9df2bc28,1994,,,4/17/2013,2,200,100,11/14/2014,100,45,100,200,2,0,1,0
77255369,ca3092b8-8487-4c39-af3c-4f840ba1144e,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255370,5cc95a5b-4fd3-4e57-8d5d-5d55af501dc6,1994,,,4/13/2015,23,443.18,103.18,11/12/2017,103.18,8.5,103.18,443.18,23,1,0,0
77255374,6744ca85-ed72-11e6-8ec5-1254aa67e287,1994,,,11/3/2014,5,319.94,100,11/14/2017,50,8.4,50,319.94,5,1,0,0
77255372,6744c95c-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255373,6744c9f1-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255434,d0830955-4b65-4f44-8fa7-dffcde8bd4c2,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
89822522,6a355514-dd91-4fc4-8ac6-6167136ba202,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255376,12406328-887b-4f2c-80d1-3a5593159fb7,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255379,088f421d-8a29-46f7-ab3d-a873945c278a,1994,,,11/16/2015,5,434.82,100,11/9/2017,94.94,8.6,94.94,434.82,5,1,0,0
77255425,8eb78a67-0f19-495d-b383-368f74205222,1994,,,11/16/2014,3,289.88,100,11/17/2016,94.94,20.5,94.94,289.88,3,0,1,0
77255380,4ea6de79-81af-4a43-a0b7-cfc449635324,1994,,1999,11/15/2014,1,94.94,94.94,11/15/2014,94.94,44.9,94.94,94.94,1,0,1,0
77255381,6744ce8f-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255367,c7674a2c-e824-482d-8306-61a5c492437a,1994,,,11/15/2015,1,19.94,19.94,11/15/2015,19.94,32.8,19.94,19.94,1,0,1,0
77255382,47502724-b1e8-47dc-a8ef-c00c8730bb10,1994,,1999,,0,0,0,,0,1000,0,0,0,0,0,1
77255383,17a4ac4b-b99b-412a-b5ae-f23ebc4bd2c3,1994,,,11/18/2015,2,194.94,100,11/18/2015,94.94,32.7,94.94,194.94,2,0,1,0
77255384,a4d54b40-606f-4d53-84b9-a0e58164ad77,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255385,20e00673-ba8b-47ab-9906-b1c0976d3571,1994,,1997,10/1/2012,5,614.88,150,12/29/2017,150,6.9,150,614.88,5,1,0,0
77255386,ddbc0c66-0dde-44d6-b1b1-aa2ba6ca265a,1994,,1998,11/15/2014,2,694.94,494.94,11/17/2015,494.94,32.7,494.94,694.94,2,0,1,0
77255393,b0984a5e-2154-4629-83c3-22b9703b2d7e,1994,,,11/18/2016,2,"1,112.85",612.85,11/14/2017,500,8.4,500,1112.85,2,1,0,0
77255417,dd631259-378b-4d7b-a445-990104efa061,1994,,,9/30/2012,2,35,25,9/30/2012,10,70.8,10,35,2,0,1,0
77255387,6744d201-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255388,8f58fe73-eb59-4841-866f-ab18efd0c551,1994,,,4/16/2011,6,204.94,94.94,11/8/2017,25,8.6,25,204.94,6,1,0,0
77255366,6744c5ea-ed72-11e6-8ec5-1254aa67e287,1994,,1997,11/17/2015,5,738.79,250.94,11/9/2017,97.97,8.6,97.97,738.79,5,1,0,0
77255389,e0873f28-b256-4494-bb58-3536fd8d3159,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255390,c2b1f1ac-ce59-43bc-a3db-646d8ee601e4,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255391,33ab5a5e-4e2e-4c19-a146-d4d996a1b56c,1994,,1997,11/12/2014,1,50,50,11/12/2014,50,45,50,50,1,0,1,0
77255392,99b05470-b005-4945-a715-b7387faf258d,1994,,,4/12/2011,1,20,20,4/12/2011,20,88.7,20,20,1,0,1,0
77255377,07668735-f68b-461a-8dcd-14239474e7ed,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255394,23fd1f0c-f740-45e0-9971-8d4fc184cd5f,1994,,,4/12/2011,5,840.3,257.65,11/13/2017,257.65,8.5,257.65,840.3,5,1,0,0
77255395,498fde7b-8594-4177-8e8b-4f28379f7c45,1994,,,11/9/2014,2,189.88,94.94,11/28/2017,94.94,8,94.94,189.88,2,1,0,0
77255371,dcadf47e-d827-4018-993b-33ced668216a,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255396,ba19124b-bf4c-4ff7-92c1-74dc135a0013,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255397,0d008161-898d-4d75-b9ba-e080009f131b,1994,,,4/12/2011,5,998.8,250,11/11/2017,250,8.5,250,998.8,5,1,0,0
77255398,341b1fa4-f58c-4601-95bd-3f72a4a5852a,1994,,,11/12/2014,1,100,100,11/12/2014,100,45,100,100,1,0,1,0
77255399,5a23d9f8-b6aa-46bd-b239-8bb19ee8cf03,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255400,76440099-7c86-408e-aada-2a9ca98aacdf,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255401,7390beba-9e54-4692-99f0-a56c3c014855,1994,,1999,11/20/2015,13,"2,064.82",940.94,11/6/2017,199.4,8.7,199.4,2064.82,13,1,0,0
77255404,0220e292-279a-434d-89ba-59bf5f616d09,1994,,,11/16/2014,1,40.94,40.94,11/16/2014,40.94,44.9,40.94,40.94,1,0,1,0
77255405,37b8b692-e93e-4bc8-b509-9e496febcbe3,1994,,,8/19/2011,4,145,50,11/30/2016,50,20.1,50,145,4,0,1,0
77255406,6744dfee-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255407,47057870-ecb1-4208-96ca-fb40df1e8475,1994,,,9/15/2011,4,"2,000.00",500,12/30/2016,500,19.1,500,2000,4,0,1,0
77255378,6744ccd2-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255424,6744f02f-ed72-11e6-8ec5-1254aa67e287,1994,,,11/22/2015,3,496.83,200.95,11/20/2016,200.95,20.4,200.95,496.83,3,0,1,0
77255408,85c82056-bdab-49e5-91f6-9bbce05aa832,1994,,1997,12/31/2012,3,239.88,94.94,11/22/2015,94.94,32.5,94.94,239.88,3,0,1,0
77255409,403d1080-abd8-463f-8a11-1e31af88a03d,1994,,,11/16/2014,1,94.94,94.94,11/16/2014,94.94,44.9,94.94,94.94,1,0,1,0
77255410,eab02a14-6a1e-420b-9293-c282b9f1c06c,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255411,991395b7-009f-4016-abe1-06f6838f111e,1994,,,5/11/2011,1,50,50,5/11/2011,50,87.7,50,50,1,0,1,0
77255412,07a9c5c0-d0a1-4077-a085-f6a5e384defa,1994,,,9/10/2011,2,125,100,11/14/2014,100,45,100,125,2,0,1,0
77255413,a380f949-b5e5-437c-a14e-2369a8be5a75,1994,,,10/29/2013,1,250,250,10/29/2013,250,57.7,250,250,1,0,1,0
77255414,f7b75a84-9bff-4991-831a-0c18460cd268,1994,,,8/27/2011,1,25,25,8/27/2011,25,84.1,25,25,1,0,1,0
77255415,c5c00eaf-a192-4c52-9293-c40a6f229e4f,1994,,,11/4/2013,3,287.85,97.97,11/15/2017,97.97,8.4,97.97,287.85,3,1,0,0
77255416,f00cbf8b-51b8-4dad-a860-c71822236a48,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255418,e4c6fed3-a745-4f90-a4b3-47eca8c72612,1994,,,11/17/2016,2,500.94,250.94,11/22/2017,250,8.2,250,500.94,2,1,0,0
77255419,c13047e9-a1d5-473a-b30a-b7d2ac947b3a,1994,,,9/15/2011,1,500,500,9/15/2011,500,83.5,500,500,1,0,1,0
77255420,409bc763-fc90-4e5a-aa8d-2a53b2f5a8d3,1994,,,11/19/2016,1,258.61,258.61,11/19/2016,258.61,20.4,258.61,258.61,1,0,1,0
77255421,f5dc6a35-f879-4d82-98e9-d99f14213385,1994,,,12/31/2013,7,627.76,100,11/13/2017,94.94,8.5,94.94,627.76,7,1,0,0
77255422,5d351f7d-a7d9-4036-9cd2-6e7d8f43c261,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255449,d4b95699-7088-4129-9b65-7f477fdada22,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255423,6744ef95-ed72-11e6-8ec5-1254aa67e287,1994,,,11/23/2015,2,300.94,200.94,11/29/2016,100,20.1,100,300.94,2,0,1,0
77255426,5c60f8a0-01dd-484a-bd86-d8baf4287079,1994,,,10/8/2011,6,850,250,11/14/2017,200,8.4,200,850,6,1,0,0
77255443,67451aba-ed72-11e6-8ec5-1254aa67e287,1994,,,11/7/2014,4,337.85,97.97,11/8/2017,97.97,8.6,97.97,337.85,4,1,0,0
77255427,426b3f99-eb6a-4e61-8dfb-c5b64b479b5b,1994,,,4/18/2011,3,300,100,11/13/2017,100,8.5,100,300,3,1,0,0
77255402,4eec7d90-5859-4ff8-96fd-bfd06c6103f4,1994,,,4/13/2011,5,500,100,11/13/2017,100,8.5,100,500,5,1,0,0
77255428,624af912-c23b-42a5-a0f7-9aa691e9bcf7,1994,,,11/10/2017,1,94.94,94.94,11/10/2017,94.94,8.6,94.94,94.94,1,1,0,0
77255430,18455f78-9e3b-46a4-af2e-a104034f20cc,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255431,8b45749f-eb8a-4bee-8d25-74be571e6034,1994,,,4/1/2016,71,"7,845.20","1,029.97",7/8/2018,5.35,0.6,5.35,7845.2,71,0,0,0
77255432,e2e0d203-d8b1-44ce-8dbb-82746cda33e8,1994,,,11/13/2015,1,199.4,199.4,11/13/2015,199.4,32.8,199.4,199.4,1,0,1,0
77255433,2e46d081-06d7-4dbb-98be-a0497abb3eeb,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255429,6744f712-ed72-11e6-8ec5-1254aa67e287,1994,,1999,12/10/2016,1,94.94,94.94,12/10/2016,94.94,19.7,94.94,94.94,1,0,1,0
77255435,4307b662-96ca-43d4-89d5-1eb6d4c96f08,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255436,2c9d4671-5750-4f06-8e6e-7182f967f870,1994,,,9/15/2011,6,"3,000.94",500.94,11/14/2017,500,8.4,500,3000.94,6,1,0,0
77255437,92106a48-42a8-4e40-8877-bfd76a984341,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255439,87b5f846-7df6-4efd-8925-8beba5bc558e,1994,,,10/30/2013,6,"1,607.94",400,11/9/2017,294,8.6,294,1607.94,6,1,0,0
77255440,674518e8-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255441,d4c9ec43-5212-4463-8551-b185ad3fdb32,1994,,,10/2/2012,4,400.82,100.94,11/19/2017,100.94,8.3,100.94,400.82,4,1,0,0
77255442,b9ee3aa3-cd86-4172-8bdf-ee879997ba47,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255444,7591186b-e2fb-439f-9bb0-9a9e4aa0eb7b,1994,,,11/21/2015,2,75,50,11/18/2017,25,8.3,25,75,2,1,0,0
77255445,67451bea-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255446,3d7660e0-35eb-492f-9699-fc946f8ff07b,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255447,67451d10-ed72-11e6-8ec5-1254aa67e287,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255448,46a0d66e-551e-49bc-9422-79a8f9c95928,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255438,d0c10368-ce76-4b76-b607-2145f64c69fd,1994,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255470,0310b89e-2c79-470c-9051-3cab9f2e3c8e,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255450,a17fb79f-9532-48a5-be42-f27c71b6ac79,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255512,e64af12d-96d4-4d05-aeff-f29b866c0040,1995,,,11/8/2017,1,500,500,11/8/2017,500,8.6,500,500,1,1,0,0
77255452,852fd749-9035-46fe-954e-01212cbb9a60,1995,,,11/17/2015,3,311.36,105,11/16/2017,103.18,8.4,103.18,311.36,3,1,0,0
77255451,fd6197b1-2d34-483e-86bd-2592b5269a82,1995,,,4/12/2011,4,906.36,500,11/20/2017,103.18,8.2,103.18,906.36,4,1,0,0
77255453,67452094-ed72-11e6-8ec5-1254aa67e287,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255454,ffebbd0d-8f05-432b-8c76-0f065d78f446,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255456,b7ae8886-20b0-4329-b54c-38b29b6760d2,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255458,a92f558d-d423-436f-941f-b0e460661cc0,1995,,,11/15/2014,4,619.4,199.95,11/28/2017,199.95,8,199.95,619.4,4,1,0,0
77255459,e975c12e-31c6-43f6-a668-0a372c184d10,1995,,,10/18/2013,2,100,50,11/14/2015,50,32.8,50,100,2,0,1,0
77255460,687833fc-11d5-4b33-96e4-9d9c701dc155,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255503,36b8757f-20e7-40d2-b9d4-27c26ad885dd,1995,,,11/17/2016,1,100,100,11/17/2016,100,20.5,100,100,1,0,1,0
77255461,0f227217-47fb-4fee-92d7-67c3d6eadfaf,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255462,674525fd-ed72-11e6-8ec5-1254aa67e287,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255463,4bca495a-1e23-45a3-8aba-4010bb8f1622,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255464,45c1f826-2c8d-4ba1-97b8-0ca87c7b971a,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255491,f9fc6c50-baa4-4add-a638-7bbb961d13a2,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255465,dea73435-8a7e-409b-9468-d31498d0d5ff,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255466,67452850-ed72-11e6-8ec5-1254aa67e287,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255467,b0cad261-dc94-4a5f-bf06-8b153f7877f0,1995,,,11/8/2016,1,"1,000.00","1,000.00",11/8/2016,"1,000.00",20.8,1000,1000,1,0,1,0
77255468,aafe6c4c-9950-4716-a3c5-241d6a2e410a,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255457,2736a595-7d84-4187-8979-1c3b7fe41f0e,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255472,6f613b95-f3d4-4f87-8f69-2fa32c839fd4,1995,,,8/24/2011,4,110,50,11/19/2017,25,8.3,25,110,4,1,0,0
77255473,ccc01a0c-beb0-4d43-83c9-d08370fcd916,1995,,,4/19/2011,1,50,50,4/19/2011,50,88.5,50,50,1,0,1,0
77255474,f7717813-febc-4ac6-ab35-a50894800c93,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255469,9d750a79-1c48-4a6d-927f-9e84e0aa1ee0,1995,,,8/26/2011,1,25,25,8/26/2011,25,84.2,25,25,1,0,1,0
77255475,b50a74a0-1696-4792-8184-7a98b2b4dca9,1995,,,9/1/2011,1,10,10,9/1/2011,10,84,10,10,1,0,1,0
77255476,3a1b5d5d-3d0a-44ad-a8cc-fff5d529f987,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255477,2d5de95a-78ef-49d8-925a-e345124b5992,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255479,9030e049-cb39-4ab8-8bbb-da5e56d6a6e3,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255480,471da49c-bfa7-41b4-8276-6ca0a848d474,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255481,e658abb4-417e-4d63-bbae-e5ff365024e4,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255482,39bb7ee4-c7ff-4f5c-a8f9-f56df09b317c,1995,,2000,11/22/2015,5,300.95,100,11/20/2017,25.95,8.2,25.95,300.95,5,1,0,0
77255483,29b41c87-77dd-4734-a218-7f72b95370a2,1995,,,11/21/2017,1,25,25,11/21/2017,25,8.2,25,25,1,1,0,0
77255484,c902968c-1abd-4519-9ed8-49769e80ad85,1995,,,12/20/2012,6,"2,100.00",500,11/6/2017,500,8.7,500,2100,6,1,0,0
77255485,3e683ed0-e5bb-4dc2-af0a-2090becfe6a5,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255521,05d94926-f3c5-465a-b381-6fb62bd8a3e0,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255486,eb561d37-6d08-40f3-bcdc-346c63862132,1995,,,11/17/2017,1,50,50,11/17/2017,50,8.3,50,50,1,1,0,0
77255487,7e6e25df-4d5b-4b71-abac-edc665a1b881,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255488,37896a5d-5be1-4a8c-a7db-d8a48a31a4d0,1995,,,4/19/2011,5,137.64,51.69,11/14/2017,25.95,8.4,25.95,137.64,5,1,0,0
77255489,0eb400da-7f07-4bdb-b0d4-a883f398ecd3,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255490,391f7416-685b-472c-bce6-8d807208eb28,1995,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255492,86507d72-de56-4d45-932c-1d18c15b30d8,1995,,,8/25/2011,5,500,100,11/8/2017,100,8.6,100,500,5,1,0,0
